event_id,timestamp,chain_id,scenario,stage,source,identity,asset,action,location,device_trust,mfa_strength,token_age_minutes,privilege_level,data_volume_mb,tool_risk,is_attack,mitre_technique,agentic_risk
evt-5105b043217c,2026-06-05T08:27:00Z,devi-01,device_code_phishing,Privilege Escalation,Cloud,user-004,iam-control-plane,add_privileged_oauth_scope,BR,0.137,0,137,4,1.084,0.371,1,T1098,ASI03
evt-35908db573fd,2026-06-05T08:35:00Z,devi-01,device_code_phishing,Exfiltration,Cloud,user-004,external-storage,exfiltrate_archive,BR,0.169,0,183,4,280.762,0.475,1,T1567,ASI03
evt-230d05480711,2026-06-05T08:44:00Z,devi-01,device_code_phishing,Collection,SaaS,user-004,document-store,bulk_document_download,BR,0.23,0,159,4,136.823,0.295,1,T1213,ASI03
evt-5b98e3232cfe,2026-06-05T12:00:00Z,info-01,infostealer_cloud_pivot,Credential Access,Endpoint,user-005,developer-laptop,browser_credential_store_read,RU,0.252,1,45,1,0.197,0.223,1,T1555,—
evt-bc36ff1ba4a9,2026-06-05T12:09:00Z,info-01,infostealer_cloud_pivot,Initial Access,Identity,user-005,workforce-sso,session_cookie_replayed,RU,0.168,1,122,2,0.214,0.301,1,T1539,—
evt-43d9a4a0256d,2026-06-05T12:18:00Z,info-01,infostealer_cloud_pivot,Discovery,GitHub,user-005,engineering-repo,enumerate_ci_secrets,RU,0.103,1,138,2,15.858,0.367,1,T1552,—
evt-a688b5e52619,2026-06-05T12:24:00Z,info-01,infostealer_cloud_pivot,Lateral Movement,Cloud,user-005,oidc-trust,assume_oidc_deployment_role,RU,0.195,1,149,4,2.047,0.514,1,T1550,ASI03
evt-64f35be42c20,2026-06-05T12:36:00Z,info-01,infostealer_cloud_pivot,Privilege Escalation,Cloud,user-005,iam-control-plane,create_admin_role,RU,0.174,1,169,5,0.954,0.635,1,T1098,ASI03
evt-c85302330b50,2026-06-05T12:45:00Z,info-01,infostealer_cloud_pivot,Exfiltration,Cloud,user-005,customer-data,export_customer_dataset,RU,0.112,1,186,5,439.136,0.636,1,T1530,ASI03
evt-1a217aed7327,2026-06-05T16:00:00Z,prom-01,prompt_injection_tool_abuse,Initial Access,AI Agent,user-006,retrieval-pipeline,retrieve_untrusted_document,IN,0.777,2,14,1,0.362,0.566,1,T1204,ASI01
evt-a3605c954316,2026-06-05T16:10:00Z,prom-01,prompt_injection_tool_abuse,Execution,AI Agent,user-006,tool-gateway,invoke_unapproved_secret_tool,IN,0.779,2,14,2,0.22,0.927,1,T1059,ASI02
evt-8f18759f1775,2026-06-05T16:18:00Z,prom-01,prompt_injection_tool_abuse,Credential Access,AI Agent,user-006,secret-manager,list_service_credentials,IN,0.745,2,29,3,0.275,0.956,1,T1552,ASI03
evt-e0ce73abe544,2026-06-05T16:24:00Z,prom-01,prompt_injection_tool_abuse,Privilege Escalation,Cloud,user-006,iam-control-plane,agent_chain_admin_role,IN,0.784,2,30,5,0.187,0.98,1,T1098,ASI02
evt-d3161b32a8e5,2026-06-05T16:44:00Z,prom-01,prompt_injection_tool_abuse,Collection,AI Agent,user-006,customer-data,agent_bulk_export,IN,0.744,2,40,5,175.275,0.986,1,T1213,ASI02
evt-6ec14366c241,2026-06-05T16:55:00Z,prom-01,prompt_injection_tool_abuse,Exfiltration,AI Agent,user-006,external-api,agent_send_external,IN,0.766,2,44,5,310.974,1.0,1,T1567,ASI05
evt-d1a2dab01563,2026-06-06T08:00:00Z,devi-02,device_code_phishing,Initial Access,Identity,user-007,workforce-sso,device_code_requested,VN,0.16,0,57,1,0.111,0.104,1,T1566,—
evt-2c04093feb33,2026-06-06T08:11:00Z,devi-02,device_code_phishing,Credential Access,Identity,user-007,workforce-sso,device_code_token_replayed,VN,0.102,0,95,1,0.11,0.167,1,T1528,—
evt-d9d9b2afe0aa,2026-06-06T08:18:00Z,devi-02,device_code_phishing,Discovery,SaaS,user-007,mailbox,enumerate_mailbox_rules,VN,0.168,0,110,2,8.627,0.215,1,T1087,—
evt-a672e1c9726a,2026-06-06T08:24:00Z,devi-02,device_code_phishing,Privilege Escalation,Cloud,user-007,iam-control-plane,add_privileged_oauth_scope,VN,0.152,0,128,4,1.028,0.313,1,T1098,ASI03
evt-f56113d03181,2026-06-06T08:28:00Z,devi-02,device_code_phishing,Collection,SaaS,user-007,document-store,bulk_document_download,VN,0.125,0,159,4,129.494,0.334,1,T1213,ASI03
evt-d8d8f7aedb18,2026-06-06T08:50:00Z,devi-02,device_code_phishing,Exfiltration,Cloud,user-007,external-storage,exfiltrate_archive,VN,0.192,0,178,4,322.296,0.456,1,T1567,ASI03
evt-8d10112366dd,2026-06-06T12:00:00Z,info-02,infostealer_cloud_pivot,Credential Access,Endpoint,user-008,developer-laptop,browser_credential_store_read,NL,0.102,1,48,1,0.214,0.24,1,T1555,—
evt-8a501ffd0dfa,2026-06-06T12:09:00Z,info-02,infostealer_cloud_pivot,Initial Access,Identity,user-008,workforce-sso,session_cookie_replayed,NL,0.248,1,119,2,0.226,0.27,1,T1539,—
evt-5929bdf5a40f,2026-06-06T12:18:00Z,info-02,infostealer_cloud_pivot,Lateral Movement,Cloud,user-008,oidc-trust,assume_oidc_deployment_role,NL,0.162,1,156,4,1.844,0.561,1,T1550,ASI03
evt-e75c3a29909e,2026-06-06T12:18:00Z,info-02,infostealer_cloud_pivot,Discovery,GitHub,user-008,engineering-repo,enumerate_ci_secrets,NL,0.149,1,141,2,14.376,0.431,1,T1552,—
evt-3b7a123de6ef,2026-06-06T12:32:00Z,info-02,infostealer_cloud_pivot,Privilege Escalation,Cloud,user-008,iam-control-plane,create_admin_role,NL,0.223,1,173,5,0.971,0.647,1,T1098,ASI03
evt-0877154c7a68,2026-06-06T12:55:00Z,info-02,infostealer_cloud_pivot,Exfiltration,Cloud,user-008,customer-data,export_customer_dataset,NL,0.21,1,195,5,368.741,0.651,1,T1530,ASI03
evt-2c13345463bd,2026-06-06T16:00:00Z,prom-02,prompt_injection_tool_abuse,Initial Access,AI Agent,user-009,retrieval-pipeline,retrieve_untrusted_document,US,0.655,2,15,1,0.371,0.544,1,T1204,ASI01
evt-bd8e0711a97f,2026-06-06T16:10:00Z,prom-02,prompt_injection_tool_abuse,Execution,AI Agent,user-009,tool-gateway,invoke_unapproved_secret_tool,US,0.744,2,23,2,0.199,0.882,1,T1059,ASI02
evt-03b7865e81a8,2026-06-06T16:22:00Z,prom-02,prompt_injection_tool_abuse,Credential Access,AI Agent,user-009,secret-manager,list_service_credentials,US,0.705,2,20,3,0.273,0.932,1,T1552,ASI03
evt-74dadbd4c295,2026-06-06T16:24:00Z,prom-02,prompt_injection_tool_abuse,Privilege Escalation,Cloud,user-009,iam-control-plane,agent_chain_admin_role,US,0.75,2,29,5,0.21,0.95,1,T1098,ASI02
evt-da1ea2c01d9e,2026-06-06T16:44:00Z,prom-02,prompt_injection_tool_abuse,Collection,AI Agent,user-009,customer-data,agent_bulk_export,US,0.799,2,45,5,172.399,1.0,1,T1213,ASI02
evt-6ea4f588f410,2026-06-06T16:55:00Z,prom-02,prompt_injection_tool_abuse,Exfiltration,AI Agent,user-009,external-api,agent_send_external,US,0.701,2,52,5,333.846,0.979,1,T1567,ASI05
evt-648336807d1f,2026-06-07T08:00:00Z,devi-03,device_code_phishing,Initial Access,Identity,user-010,workforce-sso,device_code_requested,RU,0.186,0,51,1,0.1,0.106,1,T1566,—
evt-e0946b32c971,2026-06-07T08:09:00Z,devi-03,device_code_phishing,Credential Access,Identity,user-010,workforce-sso,device_code_token_replayed,RU,0.202,0,89,1,0.09,0.148,1,T1528,—
evt-5eeaeb598412,2026-06-07T08:20:00Z,devi-03,device_code_phishing,Discovery,SaaS,user-010,mailbox,enumerate_mailbox_rules,RU,0.128,0,115,2,8.295,0.162,1,T1087,—
evt-58d36cb45763,2026-06-07T08:21:00Z,devi-03,device_code_phishing,Privilege Escalation,Cloud,user-010,iam-control-plane,add_privileged_oauth_scope,RU,0.111,0,134,4,0.954,0.329,1,T1098,ASI03
evt-7cba7683ac75,2026-06-07T08:35:00Z,devi-03,device_code_phishing,Exfiltration,Cloud,user-010,external-storage,exfiltrate_archive,RU,0.152,0,178,4,278.799,0.519,1,T1567,ASI03
evt-137c32a6f451,2026-06-07T08:44:00Z,devi-03,device_code_phishing,Collection,SaaS,user-010,document-store,bulk_document_download,RU,0.184,0,161,4,112.762,0.311,1,T1213,ASI03
evt-60ea9e1904ef,2026-06-07T12:00:00Z,info-03,infostealer_cloud_pivot,Credential Access,Endpoint,user-011,developer-laptop,browser_credential_store_read,RU,0.139,1,47,1,0.178,0.275,1,T1555,—
evt-be28294cdbff,2026-06-07T12:11:00Z,info-03,infostealer_cloud_pivot,Initial Access,Identity,user-011,workforce-sso,session_cookie_replayed,RU,0.213,1,113,2,0.212,0.292,1,T1539,—
evt-33ee589d942c,2026-06-07T12:16:00Z,info-03,infostealer_cloud_pivot,Discovery,GitHub,user-011,engineering-repo,enumerate_ci_secrets,RU,0.197,1,142,2,14.693,0.38,1,T1552,—
evt-e83d5a80fb48,2026-06-07T12:30:00Z,info-03,infostealer_cloud_pivot,Exfiltration,Cloud,user-011,customer-data,export_customer_dataset,RU,0.183,1,187,5,456.398,0.633,1,T1530,ASI03
evt-f52119e2fc27,2026-06-07T12:30:00Z,info-03,infostealer_cloud_pivot,Lateral Movement,Cloud,user-011,oidc-trust,assume_oidc_deployment_role,RU,0.252,1,149,4,1.766,0.562,1,T1550,ASI03
evt-df6c12ea50c3,2026-06-07T12:44:00Z,info-03,infostealer_cloud_pivot,Privilege Escalation,Cloud,user-011,iam-control-plane,create_admin_role,RU,0.214,1,168,5,0.983,0.637,1,T1098,ASI03
evt-4cee1cd9aca8,2026-06-07T16:00:00Z,prom-03,prompt_injection_tool_abuse,Initial Access,AI Agent,user-012,retrieval-pipeline,retrieve_untrusted_document,US,0.653,2,15,1,0.419,0.613,1,T1204,ASI01
evt-38ea0477cc43,2026-06-07T16:07:00Z,prom-03,prompt_injection_tool_abuse,Execution,AI Agent,user-012,tool-gateway,invoke_unapproved_secret_tool,US,0.644,2,23,2,0.227,0.908,1,T1059,ASI02
evt-b215f3b7f757,2026-06-07T16:22:00Z,prom-03,prompt_injection_tool_abuse,Credential Access,AI Agent,user-012,secret-manager,list_service_credentials,US,0.759,2,29,3,0.278,0.939,1,T1552,ASI03
evt-e91d41832123,2026-06-07T16:24:00Z,prom-03,prompt_injection_tool_abuse,Collection,AI Agent,user-012,customer-data,agent_bulk_export,US,0.754,2,43,5,152.204,1.0,1,T1213,ASI02
evt-db5902a4b14f,2026-06-07T16:30:00Z,prom-03,prompt_injection_tool_abuse,Exfiltration,AI Agent,user-012,external-api,agent_send_external,US,0.703,2,50,5,344.618,0.992,1,T1567,ASI05
evt-05120ed6f19e,2026-06-07T16:33:00Z,prom-03,prompt_injection_tool_abuse,Privilege Escalation,Cloud,user-012,iam-control-plane,agent_chain_admin_role,US,0.752,2,31,5,0.206,0.928,1,T1098,ASI02
evt-ed29131b8c0c,2026-06-08T08:00:00Z,devi-04,device_code_phishing,Initial Access,Identity,user-013,workforce-sso,device_code_requested,NL,0.167,0,59,1,0.09,0.156,1,T1566,—
evt-963fbc1fca9f,2026-06-08T08:07:00Z,devi-04,device_code_phishing,Credential Access,Identity,user-013,workforce-sso,device_code_token_replayed,NL,0.121,0,88,1,0.096,0.205,1,T1528,—
evt-b56660490372,2026-06-08T08:21:00Z,devi-04,device_code_phishing,Privilege Escalation,Cloud,user-013,iam-control-plane,add_privileged_oauth_scope,NL,0.18,0,138,4,0.999,0.326,1,T1098,ASI03
evt-a8560f4c6cd6,2026-06-08T08:22:00Z,devi-04,device_code_phishing,Discovery,SaaS,user-013,mailbox,enumerate_mailbox_rules,NL,0.176,0,113,2,8.236,0.185,1,T1087,—
evt-0202e77a9dcc,2026-06-08T08:28:00Z,devi-04,device_code_phishing,Collection,SaaS,user-013,document-store,bulk_document_download,NL,0.171,0,160,4,130.695,0.29,1,T1213,ASI03
evt-35de5622664d,2026-06-08T08:40:00Z,devi-04,device_code_phishing,Exfiltration,Cloud,user-013,external-storage,exfiltrate_archive,NL,0.246,0,179,4,283.902,0.486,1,T1567,ASI03
evt-72e1b7e0b54d,2026-06-08T12:00:00Z,info-04,infostealer_cloud_pivot,Credential Access,Endpoint,user-014,developer-laptop,browser_credential_store_read,RU,0.211,1,48,1,0.226,0.263,1,T1555,—
evt-0970e329ad02,2026-06-08T12:09:00Z,info-04,infostealer_cloud_pivot,Initial Access,Identity,user-014,workforce-sso,session_cookie_replayed,RU,0.194,1,124,2,0.197,0.31,1,T1539,—
evt-e862f24ee40b,2026-06-08T12:22:00Z,info-04,infostealer_cloud_pivot,Discovery,GitHub,user-014,engineering-repo,enumerate_ci_secrets,RU,0.239,1,133,2,16.727,0.422,1,T1552,—
evt-a85ff64cc1b6,2026-06-08T12:24:00Z,info-04,infostealer_cloud_pivot,Lateral Movement,Cloud,user-014,oidc-trust,assume_oidc_deployment_role,RU,0.23,1,151,4,2.149,0.574,1,T1550,ASI03
evt-43085c935fc0,2026-06-08T12:30:00Z,info-04,infostealer_cloud_pivot,Exfiltration,Cloud,user-014,customer-data,export_customer_dataset,RU,0.115,1,195,5,407.319,0.653,1,T1530,ASI03
evt-93cac5830226,2026-06-08T12:36:00Z,info-04,infostealer_cloud_pivot,Privilege Escalation,Cloud,user-014,iam-control-plane,create_admin_role,RU,0.212,1,162,5,1.137,0.655,1,T1098,ASI03
evt-5bf0f54c2022,2026-06-08T16:00:00Z,prom-04,prompt_injection_tool_abuse,Initial Access,AI Agent,user-015,retrieval-pipeline,retrieve_untrusted_document,GB,0.774,2,16,1,0.426,0.603,1,T1204,ASI01
evt-a1b7f6849d29,2026-06-08T16:06:00Z,prom-04,prompt_injection_tool_abuse,Execution,AI Agent,user-015,tool-gateway,invoke_unapproved_secret_tool,GB,0.761,2,17,2,0.226,0.942,1,T1059,ASI02
evt-902b9d43a983,2026-06-08T16:14:00Z,prom-04,prompt_injection_tool_abuse,Credential Access,AI Agent,user-015,secret-manager,list_service_credentials,GB,0.778,2,31,3,0.278,0.944,1,T1552,ASI03
evt-4d58c60e07ad,2026-06-08T16:24:00Z,prom-04,prompt_injection_tool_abuse,Privilege Escalation,Cloud,user-015,iam-control-plane,agent_chain_admin_role,GB,0.66,2,29,5,0.206,0.972,1,T1098,ASI02
evt-741308dfdd08,2026-06-08T16:24:00Z,prom-04,prompt_injection_tool_abuse,Collection,AI Agent,user-015,customer-data,agent_bulk_export,GB,0.73,2,35,5,147.928,0.95,1,T1213,ASI02
evt-ce6950b82897,2026-06-08T16:40:00Z,prom-04,prompt_injection_tool_abuse,Exfiltration,AI Agent,user-015,external-api,agent_send_external,GB,0.698,2,50,5,294.028,1.0,1,T1567,ASI05
evt-5900a3484009,2026-06-09T08:00:00Z,devi-05,device_code_phishing,Initial Access,Identity,user-016,workforce-sso,device_code_requested,BR,0.203,0,55,1,0.097,0.147,1,T1566,—
evt-f809d8dd5d51,2026-06-09T08:08:00Z,devi-05,device_code_phishing,Credential Access,Identity,user-016,workforce-sso,device_code_token_replayed,BR,0.163,0,87,1,0.099,0.154,1,T1528,—
evt-f4d502524b9e,2026-06-09T08:20:00Z,devi-05,device_code_phishing,Discovery,SaaS,user-016,mailbox,enumerate_mailbox_rules,BR,0.217,0,111,2,7.84,0.213,1,T1087,—
evt-82b3ff944e46,2026-06-09T08:28:00Z,devi-05,device_code_phishing,Collection,SaaS,user-016,document-store,bulk_document_download,BR,0.144,0,164,4,128.496,0.323,1,T1213,ASI03
evt-7322bc641d83,2026-06-09T08:30:00Z,devi-05,device_code_phishing,Exfiltration,Cloud,user-016,external-storage,exfiltrate_archive,BR,0.212,0,183,4,316.541,0.513,1,T1567,ASI03
evt-1289f807513a,2026-06-09T08:33:00Z,devi-05,device_code_phishing,Privilege Escalation,Cloud,user-016,iam-control-plane,add_privileged_oauth_scope,BR,0.191,0,134,4,1.062,0.313,1,T1098,ASI03
evt-aee816793d1f,2026-06-09T12:00:00Z,info-05,infostealer_cloud_pivot,Credential Access,Endpoint,user-017,developer-laptop,browser_credential_store_read,RO,0.169,1,42,1,0.195,0.266,1,T1555,—
evt-9c21c39b3935,2026-06-09T12:07:00Z,info-05,infostealer_cloud_pivot,Initial Access,Identity,user-017,workforce-sso,session_cookie_replayed,RO,0.178,1,121,2,0.225,0.276,1,T1539,—
evt-e262c403a5e4,2026-06-09T12:14:00Z,info-05,infostealer_cloud_pivot,Discovery,GitHub,user-017,engineering-repo,enumerate_ci_secrets,RO,0.13,1,132,2,17.2,0.425,1,T1552,—
evt-349ba747af71,2026-06-09T12:21:00Z,info-05,infostealer_cloud_pivot,Lateral Movement,Cloud,user-017,oidc-trust,assume_oidc_deployment_role,RO,0.141,1,153,4,1.989,0.573,1,T1550,ASI03
evt-3b7ef15423b1,2026-06-09T12:24:00Z,info-05,infostealer_cloud_pivot,Privilege Escalation,Cloud,user-017,iam-control-plane,create_admin_role,RO,0.239,1,164,5,0.901,0.597,1,T1098,ASI03
evt-582885fdbff4,2026-06-09T12:30:00Z,info-05,infostealer_cloud_pivot,Exfiltration,Cloud,user-017,customer-data,export_customer_dataset,RO,0.144,1,189,5,365.738,0.639,1,T1530,ASI03
evt-6b0127bbe63b,2026-06-09T16:00:00Z,prom-05,prompt_injection_tool_abuse,Initial Access,AI Agent,user-018,retrieval-pipeline,retrieve_untrusted_document,DE,0.688,2,16,1,0.446,0.563,1,T1204,ASI01
evt-5b7afb7bd63b,2026-06-09T16:10:00Z,prom-05,prompt_injection_tool_abuse,Execution,AI Agent,user-018,tool-gateway,invoke_unapproved_secret_tool,DE,0.711,2,23,2,0.202,0.895,1,T1059,ASI02
evt-79fd286c6702,2026-06-09T16:16:00Z,prom-05,prompt_injection_tool_abuse,Credential Access,AI Agent,user-018,secret-manager,list_service_credentials,DE,0.737,2,28,3,0.28,0.908,1,T1552,ASI03
evt-498983ce9af8,2026-06-09T16:18:00Z,prom-05,prompt_injection_tool_abuse,Privilege Escalation,Cloud,user-018,iam-control-plane,agent_chain_admin_role,DE,0.678,2,30,5,0.183,0.988,1,T1098,ASI02
evt-4c3695eab651,2026-06-09T16:28:00Z,prom-05,prompt_injection_tool_abuse,Collection,AI Agent,user-018,customer-data,agent_bulk_export,DE,0.793,2,44,5,167.86,0.987,1,T1213,ASI02
evt-ec48c5d54a1c,2026-06-09T16:40:00Z,prom-05,prompt_injection_tool_abuse,Exfiltration,AI Agent,user-018,external-api,agent_send_external,DE,0.661,2,51,5,314.732,0.994,1,T1567,ASI05
evt-1d37b0f8b841,2026-06-10T08:00:00Z,devi-06,device_code_phishing,Initial Access,Identity,user-019,workforce-sso,device_code_requested,RU,0.119,0,53,1,0.09,0.088,1,T1566,—
evt-aec2428cc8e0,2026-06-10T08:08:00Z,devi-06,device_code_phishing,Credential Access,Identity,user-019,workforce-sso,device_code_token_replayed,RU,0.166,0,87,1,0.095,0.18,1,T1528,—
evt-d98d6fd296bc,2026-06-10T08:18:00Z,devi-06,device_code_phishing,Discovery,SaaS,user-019,mailbox,enumerate_mailbox_rules,RU,0.104,0,114,2,8.485,0.22,1,T1087,—
evt-d6aa444cdab9,2026-06-10T08:24:00Z,devi-06,device_code_phishing,Collection,SaaS,user-019,document-store,bulk_document_download,RU,0.14,0,165,4,140.925,0.296,1,T1213,ASI03
evt-faa640374991,2026-06-10T08:27:00Z,devi-06,device_code_phishing,Privilege Escalation,Cloud,user-019,iam-control-plane,add_privileged_oauth_scope,RU,0.155,0,134,4,1.103,0.342,1,T1098,ASI03
evt-c95e3b4a00c8,2026-06-10T08:55:00Z,devi-06,device_code_phishing,Exfiltration,Cloud,user-019,external-storage,exfiltrate_archive,RU,0.174,0,179,4,254.959,0.484,1,T1567,ASI03
evt-1cfbc4e63568,2026-06-10T12:00:00Z,info-06,infostealer_cloud_pivot,Credential Access,Endpoint,user-020,developer-laptop,browser_credential_store_read,RU,0.222,1,40,1,0.179,0.27,1,T1555,—
evt-84ee318d8e14,2026-06-10T12:06:00Z,info-06,infostealer_cloud_pivot,Initial Access,Identity,user-020,workforce-sso,session_cookie_replayed,RU,0.206,1,113,2,0.181,0.282,1,T1539,—
evt-fd6933a5ea70,2026-06-10T12:12:00Z,info-06,infostealer_cloud_pivot,Discovery,GitHub,user-020,engineering-repo,enumerate_ci_secrets,RU,0.16,1,140,2,18.185,0.421,1,T1552,—
evt-149d3beddd3d,2026-06-10T12:27:00Z,info-06,infostealer_cloud_pivot,Lateral Movement,Cloud,user-020,oidc-trust,assume_oidc_deployment_role,RU,0.176,1,152,4,2.074,0.527,1,T1550,ASI03
evt-f1d200984334,2026-06-10T12:44:00Z,info-06,infostealer_cloud_pivot,Privilege Escalation,Cloud,user-020,iam-control-plane,create_admin_role,RU,0.242,1,167,5,1.092,0.665,1,T1098,ASI03
evt-ca9b1151f641,2026-06-10T12:55:00Z,info-06,infostealer_cloud_pivot,Exfiltration,Cloud,user-020,customer-data,export_customer_dataset,RU,0.164,1,193,5,368.692,0.648,1,T1530,ASI03
evt-9630c4d901ac,2026-06-10T16:00:00Z,prom-06,prompt_injection_tool_abuse,Initial Access,AI Agent,user-021,retrieval-pipeline,retrieve_untrusted_document,SG,0.744,2,10,1,0.394,0.547,1,T1204,ASI01
evt-c25890657512,2026-06-10T16:08:00Z,prom-06,prompt_injection_tool_abuse,Execution,AI Agent,user-021,tool-gateway,invoke_unapproved_secret_tool,SG,0.748,2,25,2,0.183,0.886,1,T1059,ASI02
evt-d6c418ea6728,2026-06-10T16:22:00Z,prom-06,prompt_injection_tool_abuse,Credential Access,AI Agent,user-021,secret-manager,list_service_credentials,SG,0.757,2,30,3,0.318,0.915,1,T1552,ASI03
evt-9d97ec7b168f,2026-06-10T16:24:00Z,prom-06,prompt_injection_tool_abuse,Privilege Escalation,Cloud,user-021,iam-control-plane,agent_chain_admin_role,SG,0.73,2,37,5,0.219,0.968,1,T1098,ASI02
evt-dfd03f7c7990,2026-06-10T16:30:00Z,prom-06,prompt_injection_tool_abuse,Exfiltration,AI Agent,user-021,external-api,agent_send_external,SG,0.794,2,45,5,286.25,0.96,1,T1567,ASI05
evt-4c7703b4890c,2026-06-10T16:36:00Z,prom-06,prompt_injection_tool_abuse,Collection,AI Agent,user-021,customer-data,agent_bulk_export,SG,0.771,2,40,5,186.638,0.975,1,T1213,ASI02
evt-dd6be7b5e169,2026-06-11T08:00:00Z,devi-07,device_code_phishing,Initial Access,Identity,user-022,workforce-sso,device_code_requested,NL,0.252,0,50,1,0.1,0.102,1,T1566,—
evt-96f8cbea111e,2026-06-11T08:07:00Z,devi-07,device_code_phishing,Credential Access,Identity,user-022,workforce-sso,device_code_token_replayed,NL,0.127,0,85,1,0.104,0.154,1,T1528,—
evt-2653e8b2442d,2026-06-11T08:12:00Z,devi-07,device_code_phishing,Discovery,SaaS,user-022,mailbox,enumerate_mailbox_rules,NL,0.186,0,110,2,7.39,0.214,1,T1087,—
evt-bba54ef63b14,2026-06-11T08:18:00Z,devi-07,device_code_phishing,Privilege Escalation,Cloud,user-022,iam-control-plane,add_privileged_oauth_scope,NL,0.208,0,130,4,0.995,0.324,1,T1098,ASI03
evt-4ccb952f5cc9,2026-06-11T08:30:00Z,devi-07,device_code_phishing,Exfiltration,Cloud,user-022,external-storage,exfiltrate_archive,NL,0.234,0,180,4,297.252,0.497,1,T1567,ASI03
evt-b5cc1a6370ce,2026-06-11T08:44:00Z,devi-07,device_code_phishing,Collection,SaaS,user-022,document-store,bulk_document_download,NL,0.106,0,164,4,128.318,0.305,1,T1213,ASI03
evt-d8344adda76f,2026-06-11T12:00:00Z,info-07,infostealer_cloud_pivot,Credential Access,Endpoint,user-023,developer-laptop,browser_credential_store_read,RO,0.1,1,51,1,0.197,0.277,1,T1555,—
evt-af699aa1a7d4,2026-06-11T12:07:00Z,info-07,infostealer_cloud_pivot,Initial Access,Identity,user-023,workforce-sso,session_cookie_replayed,RO,0.104,1,114,2,0.221,0.262,1,T1539,—
evt-8153372b8604,2026-06-11T12:22:00Z,info-07,infostealer_cloud_pivot,Discovery,GitHub,user-023,engineering-repo,enumerate_ci_secrets,RO,0.22,1,135,2,15.613,0.409,1,T1552,—
evt-a86101841080,2026-06-11T12:30:00Z,info-07,infostealer_cloud_pivot,Exfiltration,Cloud,user-023,customer-data,export_customer_dataset,RO,0.255,1,195,5,397.43,0.656,1,T1530,ASI03
evt-fecf1ddc31ee,2026-06-11T12:33:00Z,info-07,infostealer_cloud_pivot,Lateral Movement,Cloud,user-023,oidc-trust,assume_oidc_deployment_role,RO,0.239,1,155,4,1.975,0.515,1,T1550,ASI03
evt-d0a810e4b29e,2026-06-11T12:44:00Z,info-07,infostealer_cloud_pivot,Privilege Escalation,Cloud,user-023,iam-control-plane,create_admin_role,RO,0.253,1,167,5,0.884,0.619,1,T1098,ASI03
evt-77970d271c96,2026-06-11T16:00:00Z,prom-07,prompt_injection_tool_abuse,Initial Access,AI Agent,user-024,retrieval-pipeline,retrieve_untrusted_document,AU,0.728,2,9,1,0.386,0.547,1,T1204,ASI01
evt-5016b78ff4cf,2026-06-11T16:08:00Z,prom-07,prompt_injection_tool_abuse,Execution,AI Agent,user-024,tool-gateway,invoke_unapproved_secret_tool,AU,0.764,2,16,2,0.221,0.888,1,T1059,ASI02
evt-0c4a0eb4d072,2026-06-11T16:12:00Z,prom-07,prompt_injection_tool_abuse,Credential Access,AI Agent,user-024,secret-manager,list_service_credentials,AU,0.656,2,23,3,0.294,0.908,1,T1552,ASI03
evt-557c70b6972e,2026-06-11T16:18:00Z,prom-07,prompt_injection_tool_abuse,Privilege Escalation,Cloud,user-024,iam-control-plane,agent_chain_admin_role,AU,0.668,2,38,5,0.222,0.967,1,T1098,ASI02
evt-819a15f83163,2026-06-11T16:36:00Z,prom-07,prompt_injection_tool_abuse,Collection,AI Agent,user-024,customer-data,agent_bulk_export,AU,0.655,2,40,5,174.187,1.0,1,T1213,ASI02
evt-718a8f4a040c,2026-06-11T16:50:00Z,prom-07,prompt_injection_tool_abuse,Exfiltration,AI Agent,user-024,external-api,agent_send_external,AU,0.683,2,43,5,353.968,0.964,1,T1567,ASI05
evt-406090988cfb,2026-06-12T08:00:00Z,devi-08,device_code_phishing,Initial Access,Identity,user-025,workforce-sso,device_code_requested,BR,0.21,0,55,1,0.089,0.08,1,T1566,—
evt-ad6809dd96c5,2026-06-12T08:09:00Z,devi-08,device_code_phishing,Credential Access,Identity,user-025,workforce-sso,device_code_token_replayed,BR,0.223,0,88,1,0.098,0.159,1,T1528,—
evt-8697d2b05eee,2026-06-12T08:12:00Z,devi-08,device_code_phishing,Discovery,SaaS,user-025,mailbox,enumerate_mailbox_rules,BR,0.103,0,104,2,9.098,0.187,1,T1087,—
evt-7b3784248b9e,2026-06-12T08:21:00Z,devi-08,device_code_phishing,Privilege Escalation,Cloud,user-025,iam-control-plane,add_privileged_oauth_scope,BR,0.209,0,129,4,0.937,0.381,1,T1098,ASI03
evt-9015abff90a7,2026-06-12T08:40:00Z,devi-08,device_code_phishing,Exfiltration,Cloud,user-025,external-storage,exfiltrate_archive,BR,0.152,0,182,4,263.916,0.457,1,T1567,ASI03
evt-45bc772ca98d,2026-06-12T08:44:00Z,devi-08,device_code_phishing,Collection,SaaS,user-025,document-store,bulk_document_download,BR,0.127,0,156,4,112.322,0.311,1,T1213,ASI03
evt-99bfd3b0b4e4,2026-06-12T12:00:00Z,info-08,infostealer_cloud_pivot,Credential Access,Endpoint,user-026,developer-laptop,browser_credential_store_read,VN,0.164,1,49,1,0.217,0.238,1,T1555,—
